origin_clean,origin_missing_or_unknown,brand_clean,brand_mismatch_title,model_clean,model_recovered,_ram_gb,_storage_gb,_screen_size_inch,_title_ram_gb,_title_storage_gb,_title_cpu,_title_screen_size_inch,_ram_gb_filled,_storage_gb_filled,_screen_size_inch_filled,ram_missing,storage_capacity_missing,screen_missing,ram_suspicious,storage_missing_all,cpu_missing,cpu_brand,cpu_tier,gpu_missing,gpu_tier,potential_dedicated_gpu,warranty_months,warranty_status,has_warranty,storage_type_clean,was_storage_type_imputed,condition_clean,repair_mismatch,condition_warranty_inconsistent,brand_grouped,model_grouped,brand_is_rare,model_is_rare,_price
Việt Nam,False,MSI,False,GL Series,GL Series,16.0,512.0,15.95,16.0,,i7-11800h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,13490000.0
Mỹ,False,Dell,False,XPS 13,XPS 13,16.0,512.0,13.95,16.0,512.0,Unknown,13.4,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,XPS 13,False,False,14000000.0
Việt Nam,False,HP,False,Pavilion 15,Pavilion 15,16.0,256.0,15.95,12.0,256.0,Unknown,15.6,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Entry,False,Integrated - Intel,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Pavilion 15,False,False,4100000.0
Unknown,True,ASUS,False,Dòng Khác,Dòng Khác,4.0,127.0,15.95,,,Unknown,,4.0,127.0,15.95,False,False,False,False,False,False,Intel,Entry,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Dòng Khác,False,False,1500000.0
Mỹ,False,Apple,False,Macbook air m4,Macbook air m4,16.0,256.0,13.95,16.0,256.0,m4,,16.0,256.0,13.95,False,False,False,False,False,False,Apple,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,Macbook air m4,False,False,21000000.0
Mỹ,False,Dell,False,Latitude E Series,Latitude E Series,4.0,127.0,13.95,8.0,128.0,Unknown,,4.0,127.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude E Series,False,False,2600000.0
Nhật Bản,False,HP,False,Elitebook,Elitebook,16.0,256.0,13.95,12.0,256.0,i5 7200u,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook,False,False,2800000.0
Mỹ,False,HP,False,Elitebook,Elitebook,16.0,256.0,13.95,16.0,,i7-1270p,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook,False,False,12700000.0
Unknown,True,Lenovo,False,ThinkPad X13,ThinkPad X13,16.0,256.0,13.95,,,ryzen 7,,16.0,256.0,13.95,False,False,False,False,False,False,AMD,Upper-mid,False,Integrated - Intel,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,13900000.0
Unknown,True,Dell,False,Latitude 14 7000,Latitude 14 7000,16.0,256.0,13.95,16.0,256.0,Unknown,14.0,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude 14 7000,False,False,10500000.0
Unknown,True,ASUS,False,ASUSPRO,ASUSPRO,2.0,,,2.0,,n3050,,2.0,,,False,True,True,False,False,False,Intel,Low,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,600000.0
Mỹ,False,Dell,False,Precision,Precision,16.0,256.0,15.95,16.0,,Unknown,,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,6500000.0
Trung Quốc,False,Acer,False,Aspire A3,Aspire A3,8.0,512.0,15.95,8.0,512.0,Unknown,,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,7200000.0
Mỹ,False,Dell,False,Latitude,Latitude,16.0,256.0,15.95,16.0,,i7 10710u,,16.0,256.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,10700000.0
Unknown,True,Dell,False,Latitude,Latitude,16.0,256.0,13.95,16.0,256.0,i5 10310,14.0,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,6900000.0
Unknown,True,Apple,False,MacBook Pro,MacBook Pro,8.0,127.0,13.95,,,Unknown,,8.0,127.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,3000000.0
Việt Nam,False,MSI,False,Modern 15,Modern 15,8.0,512.0,15.95,8.0,,i5-1235u,,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,9290000.0
Việt Nam,False,Lenovo,False,Legion 5,Legion 5,16.0,512.0,15.95,16.0,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Mid,False,Dedicated - Other/Entry,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Legion 5,False,False,18900000.0
Mỹ,False,Dell,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,Unknown,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,13.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,7990000.0
Unknown,True,Acer,False,Aspire E5,Aspire E5,8.0,,,8.0,,i5-7200u,,8.0,,,False,True,True,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,2500000.0
Mỹ,False,Dell,False,Precision,Precision,16.0,512.0,17.95,,,Unknown,,16.0,512.0,17.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,18500000.0
Unknown,True,Apple,False,MacBook Pro M2,MacBook Pro M2,16.0,1024.0,13.95,16.0,1024.0,m2pro,,16.0,1024.0,13.95,False,False,False,False,False,False,Apple,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro M2,False,False,24500000.0
Unknown,True,Lenovo,False,ThinkBook,ThinkBook,16.0,512.0,,16.0,,i7-12700h,,16.0,512.0,,False,False,True,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,14000000.0
Unknown,True,Dell,False,Latitude,Latitude,8.0,256.0,11.95,8.0,256.0,Unknown,,8.0,256.0,11.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,4990000.0
Mỹ,False,Lenovo,False,ThinkPad T16,ThinkPad T16,16.0,512.0,15.95,16.0,512.0,i7 1255u,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,13590000.0
Unknown,True,Dell,False,Dòng Khác,Latitude,8.0,256.0,15.95,8.0,256.0,i5 1335u,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,12850000.0
Unknown,True,HP,False,ProBook,ProBook,8.0,256.0,13.95,8.0,256.0,i5-10210u,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,HP,ProBook,False,False,6500000.0
Unknown,True,HP,False,Dòng Khác,Dòng Khác,8.0,256.0,,8.0,,Unknown,,8.0,256.0,,False,False,True,False,False,False,Intel,Entry,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Dòng Khác,False,False,3500000.0
Unknown,True,Dell,False,Precision 15 7000,Precision 15 7000,16.0,512.0,15.95,16.0,512.0,i7-6820hq,15.6,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,5700000.0
Unknown,True,Dell,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,Unknown,13.3,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,5700000.0
Unknown,True,Lenovo,False,Ideapad Gaming,Ideapad Gaming,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,13500000.0
Unknown,True,Dell,False,Latitude,Latitude,8.0,256.0,13.95,8.0,256.0,i7 10610u,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,7600000.0
Unknown,True,Toshiba,False,Dòng Khác,Dòng Khác,8.0,127.0,,8.0,128.0,Unknown,,8.0,127.0,,False,False,True,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Toshiba,Dòng Khác,False,False,3000000.0
Trung Quốc,False,Huawei,False,Dòng khác,Dòng khác,16.0,512.0,13.95,,,Unknown,,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Other,Other,True,True,9200000.0
Unknown,True,Microsoft,False,Surface Laptop 4,Surface Laptop 4,16.0,512.0,13.95,16.0,512.0,Unknown,13.5,16.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Microsoft,Other,False,True,10900000.0
Unknown,True,Microsoft,False,Surface Pro 7,Surface Pro 7,16.0,512.0,11.95,16.0,,Unknown,,16.0,512.0,11.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Microsoft,Other,False,True,12500000.0
Unknown,True,Dell,False,Dòng Khác,Latitude,8.0,256.0,15.95,8.0,256.0,Unknown,,8.0,256.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,7000000.0
Mỹ,False,HP,False,Elitebook,Elitebook,8.0,256.0,13.95,,,i5 10310u,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook,False,False,7000000.0
Unknown,True,Lenovo,False,Dòng Khác,Dòng Khác,16.0,1024.0,15.95,16.0,1024.0,Unknown,,16.0,1024.0,15.95,False,False,False,False,False,False,Unknown,Other,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Dòng Khác,False,False,16490000.0
Mỹ,False,Apple,False,MacBook Air,MacBook Air,8.0,128.0,13.95,8.0,,Unknown,13.0,8.0,128.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air,False,False,4500000.0
Unknown,True,ASUS,False,Vivobook S14,Vivobook S14,4.0,1024.0,13.95,4.0,256.0,Unknown,,4.0,1024.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Other,False,True,3000000.0
Unknown,True,Apple,False,MacBook Air,MacBook Air,8.0,,13.95,8.0,,Unknown,,8.0,,13.95,False,True,False,False,False,False,Intel,Entry,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Air,False,False,6990000.0
Unknown,True,ASUS,False,TUF Gaming,TUF Gaming,16.0,512.0,15.95,16.0,512.0,i5-11400h,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,TUF Gaming,False,False,11900000.0
Unknown,True,Dell,False,Latitude,Latitude,8.0,256.0,13.95,8.0,256.0,i5-10310u,13.3,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,5500000.0
Unknown,True,Apple,False,MacBook Pro M1,MacBook Pro M1,16.0,512.0,13.95,16.0,512.0,m1,,16.0,512.0,13.95,False,False,False,False,False,False,Apple,Mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro M1,False,False,12900000.0
Đài Loan,False,Dell,False,Precision 15 7000,Precision 15 7000,16.0,512.0,15.95,16.0,512.0,i7 11850h,15.6,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,18500000.0
Unknown,True,Acer,False,Aspire 3,Aspire 3,8.0,512.0,13.95,8.0,512.0,ryzen 7,,8.0,512.0,13.95,False,False,False,False,False,False,AMD,Upper-mid,False,Integrated - AMD Radeon,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,7500000.0
Unknown,True,Acer,False,Aspire A3,Aspire A3,8.0,127.0,15.95,8.0,,ryzen 3,,8.0,127.0,15.95,False,False,False,False,False,False,AMD,Entry,False,Integrated - AMD Radeon,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Other,False,True,3900000.0
Unknown,True,Lenovo,False,Legion,Legion,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,AMD,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Legion,False,False,26990000.0
Unknown,True,Acer,False,Nitro 5,Nitro 5,8.0,512.0,15.95,4.0,,i5 10300h,,8.0,512.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Nitro 5,False,False,8900000.0
Nhật Bản,False,Lenovo,False,ThinkPad,ThinkPad,8.0,256.0,13.95,,,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,12.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,ThinkPad,False,False,5400000.0
Unknown,True,ASUS,False,Vivobook 15,Vivobook 15,16.0,256.0,15.95,16.0,256.0,ryzen5,,16.0,256.0,15.95,False,False,False,False,False,False,AMD,Mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,ASUS,Vivobook 15,False,False,8888000.0
Trung Quốc,False,HP,False,OmniBook,OmniBook,16.0,512.0,15.95,16.0,,Unknown,16.0,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Other,False,Integrated - Intel,False,12.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,14990000.0
Unknown,True,Dell,False,Inspiron,Inspiron,,,,,,Unknown,,,,,True,True,True,False,True,True,Unknown,Missing,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Inspiron,False,False,800000.0
Unknown,True,Dell,False,Latitude,Latitude,8.0,256.0,13.95,8.0,256.0,i7-10510u,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude,False,False,10500000.0
Unknown,True,Dell,False,Precision,Precision,32.0,512.0,13.95,32.0,,i7 13800h,,32.0,512.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Dedicated - Other/Entry,False,6.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,28000000.0
Other,False,Acer,False,Aspire,Aspire,,,13.95,,,Unknown,14.0,,,13.95,True,True,False,False,False,False,Intel,Entry,True,Missing,False,,Manufacturer,True,HDD,False,Đã sử dụng (chưa sửa chữa),False,False,Acer,Aspire,False,False,899999.0
Unknown,True,HP,False,Pavilion 16,Pavilion 16,16.0,,,,,Unknown,,16.0,,,False,True,True,False,False,False,Intel,Other,True,Missing,False,,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Other,False,True,17000000.0
Unknown,True,Dell,False,Dòng Khác,Latitude,,,,,,Unknown,,,,,True,True,True,False,True,False,Intel,Mid,True,Missing,False,,Manufacturer,True,Unknown,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,7500000.0
Trung Quốc,False,Lenovo,False,Essential (B series),Essential (B series),16.0,1024.0,15.95,,,i5 12450hx,,16.0,1024.0,15.95,False,False,False,False,False,False,Intel,Mid,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Mới,False,False,Lenovo,Other,False,True,20500000.0
Mỹ,False,HP,False,Elitebook 800,Elitebook 800,8.0,256.0,13.95,8.0,256.0,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,3.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,HP,Elitebook 800,False,False,6600000.0
Mỹ,False,Dell,False,Dòng Khác,Latitude,8.0,256.0,13.95,,,Unknown,,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Mid,False,Integrated - Intel,False,0.0,Expired,False,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Dòng Khác,False,False,5400000.0
Unknown,True,Dell,False,Latitude 13 5000,Latitude 13 5000,16.0,256.0,13.95,,,Unknown,,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Other,False,True,10500000.0
Việt Nam,False,Apple,False,Dòng Khác,MacBook Air,16.0,512.0,13.95,16.0,,m5,,16.0,512.0,13.95,False,False,False,False,False,False,Apple,Mid,False,Unclear,False,,Active,True,SSD,False,Mới,False,False,Apple,Dòng Khác,False,False,27499000.0
Unknown,True,MSI,False,Katana GF66,Katana GF66,8.0,256.0,15.95,,,Unknown,,8.0,256.0,15.95,False,False,False,False,False,True,Unknown,Missing,False,Dedicated - Other/Entry,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,MSI,Other,False,True,11500000.0
Unknown,True,Lenovo,False,Thinkbook 14 gen 6,Thinkbook 14 gen 6,16.0,512.0,,16.0,512.0,Unknown,,16.0,512.0,,False,False,True,False,False,True,Unknown,Missing,True,Missing,True,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Lenovo,Other,False,True,9000000.0
Mỹ,False,Dell,False,Precision,Precision,16.0,512.0,15.95,,,Unknown,,16.0,512.0,15.95,False,False,False,False,False,False,Intel,Other,False,Dedicated - Other/Entry,False,1.0,Active,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Precision,False,False,16300000.0
Việt Nam,False,Apple,False,MacBook Pro,MacBook Pro,16.0,256.0,13.95,16.0,256.0,Unknown,13.3,16.0,256.0,13.95,False,False,False,False,False,False,Intel,Upper-mid,True,Missing,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Apple,MacBook Pro,False,False,8300000.0
Unknown,True,Hãng khác,False,Dòng Khác,Dòng Khác,8.0,256.0,13.95,8.0,256.0,Unknown,14.0,8.0,256.0,13.95,False,False,False,False,False,False,Intel,Low,False,Integrated - Intel,False,,Manufacturer,True,SSD,False,Đã sử dụng (chưa sửa chữa),False,False,Hãng khác,Dòng Khác,False,False,5000000.0
Unknown,True,Dell,False,Latitude E Series,Latitude E Series,8.0,250.0,,8.0,250.0,Unknown,,8.0,250.0,,False,False,True,False,False,False,Intel,Mid,True,Missing,False,,Manufacturer,True,HDD,False,Đã sử dụng (chưa sửa chữa),False,False,Dell,Latitude E Series,False,False,800000.0
