spec_key,group_size,median_price,min_price,max_price,unique_shop_1_names,unique_shop_2_names,unique_shop_3_names,price_range,relative_price_range
HP|1335U|8.0|512.0|14.0,4,16745000.0,14990000.0,18900000.0,3,3,4,3910000.0,0.233502538071066
Acer|8845HS|16.0|512.0|16.0,4,28644500.0,24880000.0,31490000.0,3,3,3,6610000.0,0.23075983173034964
ASUS|13500H|16.0|512.0|15.6,4,15249500.0,13700000.0,17190000.0,3,4,4,3490000.0,0.2288599626217253
ASUS|6800H|8.0|512.0|15.6,4,20245000.0,16500000.0,20990000.0,4,4,4,4490000.0,0.2217831563348975
HP|125U|16.0|512.0|14.0,4,25240000.0,21000000.0,26590000.0,2,4,4,5590000.0,0.22147385103011094
ASUS|8265U|8.0|512.0|14.0,4,17795000.0,15990000.0,19790000.0,3,4,3,3800000.0,0.2135431300927227
Dell|11320H|8.0|512.0|14.0,4,19974500.0,18580000.0,22778000.0,3,3,3,4198000.0,0.21016796415429673
Lenovo|1370P|32.0|512.0|14.0,4,47284500.0,39000000.0,48299000.0,4,3,2,9299000.0,0.1966606393215536
HP|7640HS|32.0|512.0|16.1,4,23144500.0,20290000.0,24790000.0,3,4,3,4500000.0,0.19443064226922163
Acer|210H|16.0|512.0|15.6,4,26790000.0,23900000.0,29050000.0,3,3,4,5150000.0,0.19223590892123926
MSI|13420H|16.0|512.0|15.6,4,17694500.0,17390000.0,20790000.0,3,4,4,3400000.0,0.1921501031393936
ASUS|4800HS|16.0|512.0|14.0,4,34990000.0,31290000.0,37990000.0,4,2,3,6700000.0,0.19148328093741068
ASUS|210H|16.0|512.0|16.0,4,22700000.0,19850000.0,24000000.0,4,3,4,4150000.0,0.1828193832599119
Gigabyte|14650HX|16.0|1024.0|16.0,4,35094500.0,32950000.0,39350000.0,2,3,4,6400000.0,0.18236475801051447
HP|13700HX|16.0|512.0|16.1,4,27599000.0,24990000.0,29990000.0,1,3,3,5000000.0,0.18116598427479255
MSI|14700HX|16.0|1024.0|16.0,4,30174500.0,29299000.0,34299000.0,3,3,3,5000000.0,0.1657028285472833
Dell|7020U|4.0|1024.0|15.6,4,10625000.0,9355000.0,10990000.0,4,3,4,1635000.0,0.15388235294117647
Lenovo|275HX|32.0|1024.0|16.0,4,52400000.0,45300000.0,52990000.0,3,3,3,7690000.0,0.14675572519083968
Lenovo|240H|16.0|512.0|14.0,4,23345000.0,22150000.0,25500000.0,3,4,4,3350000.0,0.14349967873206254
ASUS|8265U|4.0|512.0|14.0,4,14995000.0,13860000.0,16000000.0,1,2,3,2140000.0,0.1427142380793598
HP|1315U|8.0|256.0|15.6,4,11495000.0,10590000.0,12190000.0,4,3,4,1600000.0,0.13919095258808178
Dell|7200U|4.0|500.0|15.6,4,14510250.0,13100500.0,15080000.0,2,4,3,1979500.0,0.13642080598197825
Dell|7100U|4.0|1024.0|14.0,4,10375000.0,9900000.0,11200500.0,1,4,4,1300500.0,0.12534939759036146
Lenovo|8945HX|16.0|1024.0|16.0,4,33549500.0,32000000.0,35690000.0,1,3,3,3690000.0,0.10998673601693021
ASUS|8265U|8.0|512.0|15.6,4,17475000.0,17300000.0,19200000.0,1,4,3,1900000.0,0.10872675250357654
Dell|120U|8.0|512.0|14.0,4,15924500.0,14790000.0,16500000.0,3,4,4,1710000.0,0.10738170743194449
Dell|10210U|8.0|256.0|15.6,4,17545000.0,15900000.0,17750000.0,3,4,4,1850000.0,0.10544314619549729
HP|258V|32.0|1024.0|14.0,4,50590000.0,49790000.0,53999000.0,2,3,4,4209000.0,0.08319826052579561
Lenovo|255H|16.0|1024.0|16.0,4,28074500.0,26990000.0,29299000.0,4,3,4,2309000.0,0.08224545405973392
Dell|1305U|8.0|512.0|15.6,4,12190000.0,11770000.0,12690000.0,3,4,4,920000.0,0.07547169811320754
HP|8250U|4.0|1024.0|15.6,3,7500000.0,5000000.0,14690000.0,3,3,3,9690000.0,1.292
Dell|12700H|16.0|512.0|14.0,3,29900000.0,22590000.0,54650000.0,3,3,3,32060000.0,1.0722408026755852
Lenovo|13420H|16.0|512.0|15.6,3,13800000.0,12500000.0,25490000.0,2,2,3,12990000.0,0.941304347826087
ASUS|3750H|8.0|512.0|15.6,3,24490000.0,7745000.0,29000000.0,2,3,2,21255000.0,0.8679052674561045
Unknown|1340P|16.0|Unknown|16.0,3,16400000.0,15990000.0,30190000.0,3,2,3,14200000.0,0.8658536585365854
Lenovo|125H|32.0|1024.0|14.0,3,26299000.0,25890000.0,47990000.0,3,3,3,22100000.0,0.8403361344537815
HP|8145U|4.0|1024.0|14.0,3,6990000.0,5500000.0,11259000.0,3,3,3,5759000.0,0.8238912732474964
ASUS|13900H|16.0|Unknown|Unknown,3,34640000.0,21090000.0,48499000.0,2,3,3,27409000.0,0.7912528868360277
Lenovo|226V|16.0|1024.0|14.0,3,40499000.0,24850000.0,53990000.0,3,3,2,29140000.0,0.719523938862688
Dell|5500U|8.0|256.0|14.0,3,10800000.0,9800000.0,17399000.0,3,3,3,7599000.0,0.7036111111111111
Lenovo|125H|32.0|1024.0|16.0,3,25490000.0,20800000.0,38699000.0,3,2,3,17899000.0,0.7021969399764614
Unknown|1135G7|4.0|Unknown|Unknown,3,14500000.0,8290000.0,18169000.0,3,3,3,9879000.0,0.6813103448275862
