ram_gb,storage_gb,screen_size_inch,brand_is_rare,model_is_rare,ram_missing,storage_missing,screen_missing,cpu_missing,gpu_missing,cpu_tier_encoded,gpu_tier_ord_filled,ram_level,storage_level,screen_size_level,brand_ASUS,brand_Acer,brand_Apple,brand_Dell,brand_HP,brand_Lenovo,brand_MSI,brand_Microsoft,brand_Other,model_Elitebook,model_Inspiron,model_Latitude,model_MacBook Air,model_MacBook Air M1,model_MacBook Pro,model_MacBook Pro M1,model_Nitro 5,model_Other,model_Precision,model_ProBook,model_ThinkPad,cpu_brand_AMD,cpu_brand_Apple,cpu_brand_Intel,cpu_brand_Microsoft SQ,cpu_brand_Other,cpu_brand_Qualcomm,storage_type_HDD,storage_type_Other,storage_type_SSD,storage_type_SSD + HDD,condition_Mới,condition_Unknown,condition_Đã sử dụng (chưa sửa chữa),condition_Đã sử dụng (qua sửa chữa),warranty_Active,warranty_Expired,warranty_Manufacturer,warranty_not_active,gpu_type_Apple SoC,gpu_type_Dedicated,gpu_type_Integrated,gpu_type_Missing_Info,target_price,log_target_price
16.0,256.0,13.95,0,1,0,0,0,0,1,6,-1,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,9000000.0,16.012735246411598
8.0,0.0,0.0,0,0,0,1,1,0,0,5,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5000000.0,15.424948670398354
16.0,256.0,15.95,0,0,0,0,0,0,1,6,-1,4,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,7000000.0,15.76142084987672
32.0,512.0,13.95,0,0,0,0,0,0,0,6,2,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,16500000.0,16.61887099947687
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,28900000.0,17.179352187684735
16.0,256.0,13.95,0,0,0,0,0,0,0,6,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,9700000.0,16.08763654656639
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,16000000.0,16.588099342704055
8.0,512.0,13.95,0,0,0,0,0,0,0,5,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,6800000.0,15.732433317205148
8.0,127.0,15.95,0,0,0,0,0,0,0,3,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3700000.0,15.123843647884687
8.0,512.0,15.95,0,1,0,0,0,0,0,6,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,16900000.0,16.642824239064897
4.0,0.0,0.0,0,0,1,1,1,1,1,6,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2900000.0,14.88022163978423
8.0,256.0,13.95,0,0,0,0,0,0,1,5,-1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,6500000.0,15.687312888712007
16.0,512.0,15.95,0,1,0,0,0,0,1,5,-1,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,10000000.0,16.118095750958314
0.0,512.0,13.95,0,0,1,0,0,0,0,6,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,37900000.0,17.450461696437877
8.0,256.0,0.0,0,0,0,0,1,0,1,5,-1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5000000.0,15.424948670398354
16.0,500.0,0.0,0,1,0,0,1,0,0,6,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,9000000.0,16.012735246411598
8.0,512.0,15.95,0,1,0,0,0,0,0,5,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,8500000.0,15.955576839107596
16.0,480.0,15.95,0,1,0,0,0,0,0,6,2,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,6990000.0,15.7599912572715
8.0,256.0,15.95,0,0,0,0,0,0,0,5,0,3,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4000000.0,15.201805169084134
8.0,256.0,15.95,0,0,0,0,0,0,1,5,-1,3,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,6000000.0,15.607270193858982
8.0,128.0,15.95,0,1,0,0,0,0,0,5,2,3,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,7900000.0,15.88237344401952
16.0,512.0,15.95,0,1,0,0,0,0,0,6,2,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,16000000.0,16.588099342704055
8.0,256.0,15.95,0,0,0,0,0,0,1,5,-1,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,6500000.0,15.687312888712007
4.0,128.0,0.0,0,0,0,0,1,0,1,5,-1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1300000.0,14.077875591662238
8.0,128.0,11.95,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,7500000.0,15.830413711839864
4.0,256.0,15.95,0,1,0,0,0,1,1,0,-1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3800000.0,15.150511887854474
0.0,0.0,0.0,0,0,1,1,1,1,1,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4990000.0,15.422946668128484
16.0,1024.0,13.95,0,0,0,0,0,1,0,0,2,4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,22800000.0,16.942271137784317
8.0,128.0,15.95,0,0,0,0,0,0,0,6,2,3,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3700000.0,15.123843647884687
4.0,500.0,0.0,0,0,1,1,1,1,1,6,-1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1400000.0,14.151983508870948
16.0,512.0,0.0,0,0,1,1,1,1,1,0,-1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,12600000.0,16.349207451286784
8.0,256.0,0.0,0,1,0,0,1,0,1,5,-1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,17900000.0,16.700311326676903
16.0,256.0,15.95,0,0,0,0,0,0,0,6,2,4,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9500000.0,16.066802461833923
8.0,256.0,15.95,0,1,0,0,0,0,1,5,-1,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2000000.0,14.508658238524095
16.0,512.0,15.95,0,0,0,0,0,0,0,7,2,4,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,24900000.0,17.030378401595577
8.0,256.0,15.95,0,0,0,0,0,0,0,5,0,3,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,7700000.0,15.856731016694036
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,8100000.0,15.90737474309945
4.0,0.0,0.0,0,0,0,1,1,0,1,5,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6000000.0,15.607270193858982
8.0,256.0,0.0,0,0,0,0,1,0,1,5,-1,3,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4500000.0,15.319588176962746
8.0,0.0,13.95,0,0,0,1,0,0,1,5,-1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,4600000.0,15.341567078850604
8.0,500.0,15.95,0,0,0,0,0,0,0,5,0,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4700000.0,15.363073279446224
8.0,512.0,17.95,0,0,0,0,0,0,0,6,2,3,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,12400000.0,16.333207111220425
8.0,256.0,13.95,0,0,0,0,0,1,1,0,-1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,5400000.0,15.501909696719672
8.0,256.0,13.95,0,1,0,0,0,0,1,6,-1,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5000000.0,15.424948670398354
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,16500000.0,16.61887099947687
4.0,320.0,13.95,0,0,0,0,0,0,1,5,-1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1000000.0,13.815511557963774
8.0,256.0,15.95,0,0,0,0,0,0,0,5,0,3,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4950000.0,15.414898336565054
8.0,512.0,13.95,0,0,0,0,0,0,1,6,-1,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,3079000.0,14.940115751687358
16.0,256.0,13.95,0,0,0,0,0,0,0,5,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,7300000.0,15.803385043104912
16.0,250.0,13.95,0,0,0,0,0,0,0,6,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2999000.0,14.913789791175573
16.0,512.0,13.95,0,0,0,0,0,0,0,6,2,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,12900000.0,16.372737946851277
16.0,512.0,15.95,0,0,0,0,0,0,1,6,-1,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,15500000.0,16.5563506464056
16.0,256.0,15.95,0,0,0,0,0,0,1,6,-1,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,6999000.0,15.76127798254922
8.0,0.0,0.0,0,0,0,1,1,0,1,5,-1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1800000.0,14.403297778421797
8.0,250.0,0.0,0,0,0,0,1,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2200000.0,14.603968372873895
24.0,500.0,15.95,0,0,1,0,0,0,0,6,2,5,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,10000000.0,16.118095750958314
16.0,256.0,13.95,0,0,0,0,0,0,0,5,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,7700000.0,15.856731016694036
8.0,128.0,15.95,0,1,0,0,0,0,0,5,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4900000.0,15.404745967162468
16.0,1024.0,0.0,0,0,0,0,1,0,1,6,-1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,12500000.0,16.341239282272525
32.0,1024.0,13.95,0,0,0,0,0,1,1,0,-1,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,20000000.0,16.811242881518265
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,15800000.0,16.575520561288332
8.0,512.0,0.0,0,0,0,0,1,0,0,5,0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,8900000.0,16.001561947061912
8.0,256.0,13.95,0,0,0,0,0,0,0,6,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,6500000.0,15.687312888712007
8.0,500.0,0.0,0,0,0,0,1,0,1,3,-1,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1650000.0,14.316286451937186
16.0,256.0,13.95,0,0,0,0,0,0,0,6,0,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,7200000.0,15.789591722875162
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,15900000.0,16.58182973008354
16.0,256.0,15.95,0,0,0,0,0,0,0,5,0,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,13000000.0,16.380459992348886
6.0,127.0,13.95,0,0,0,0,0,0,0,5,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3900000.0,15.1764873675101
8.0,512.0,13.95,0,0,0,0,0,0,1,5,-1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,5990000.0,15.605602137036527
32.0,1024.0,13.95,0,0,0,0,0,1,1,0,-1,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,23900000.0,16.98938905874274
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,17500000.0,16.677711496036597
6.0,0.0,0.0,0,1,0,1,1,0,1,5,-1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1600000.0,14.285514812209817
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,27490000.0,17.129332896518292
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,3900000.0,15.1764873675101
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4468000.0,15.31245166298499
8.0,256.0,13.95,0,0,0,0,0,0,1,6,-1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,6350000.0,15.663965528349175
8.0,127.0,0.0,0,0,0,0,1,0,1,5,-1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,6250000.0,15.648092181712572
16.0,256.0,13.95,0,0,0,0,0,0,0,5,0,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,7200000.0,15.789591722875162
8.0,127.0,0.0,0,0,0,0,1,0,1,3,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3000000.0,14.914123179965662
16.0,256.0,15.95,0,0,0,0,0,0,0,6,2,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,8500000.0,15.955576839107596
16.0,512.0,15.95,0,1,0,0,0,0,0,6,2,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,11900000.0,16.29204904211537
4.0,128.0,13.95,0,0,0,0,0,0,0,6,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4100000.0,15.226497775576943
8.0,127.0,13.95,0,1,0,0,0,0,0,5,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2800000.0,14.845130332288226
8.0,256.0,13.95,0,0,0,0,0,0,0,6,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,6800000.0,15.732433317205148
6.0,0.0,0.0,0,0,0,1,1,0,1,6,-1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3300000.0,15.009433329466964
16.0,0.0,0.0,0,0,0,1,1,0,0,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,12990000.0,16.379690465629075
8.0,512.0,15.95,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,7500000.0,15.830413711839864
8.0,256.0,15.95,0,0,0,0,0,0,0,6,0,3,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2050000.0,14.53335083891935
16.0,512.0,15.95,0,0,0,0,0,0,0,5,2,4,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,14900000.0,16.51687183802978
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,6200000.0,15.64006001130563
8.0,128.0,13.95,0,0,0,0,0,0,1,5,-1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1980000.0,14.498607907721096
16.0,256.0,13.95,0,1,0,0,0,0,0,6,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,9200000.0,16.034714150714915
32.0,1024.0,13.95,0,1,0,0,0,0,0,6,0,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,20999999.0,16.860032995687696
8.0,256.0,13.95,0,0,0,0,0,0,0,5,0,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4399999.0,15.29711509888849
16.0,512.0,13.95,0,0,0,0,0,0,0,6,2,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,17500000.0,16.677711496036597
16.0,1024.0,15.95,0,1,0,0,0,0,0,7,2,4,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,33900000.0,17.338925601849205
16.0,512.0,15.95,0,0,0,0,0,0,0,6,2,4,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9200000.0,16.034714150714915
8.0,512.0,15.95,0,0,0,0,0,0,0,6,0,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,11500000.0,16.257857680289998
